cod_istat 	 cod_istat_reg 	 cod_istat_pro 	name                                      	WKT_southernmost                       	WS_EPGS_4326	S_EPGS_4326
17100	3	17	 Malegno                                                                        	 POINT(10.2709395 45.943838)	10.2709395	45.943838
17101	3	17	 Malonno                                                                        	 POINT(10.3153065 46.0897108)	10.3153065	46.0897108
17102	3	17	 Manerba del Garda                                                              	 POINT(10.5552069 45.5286501)	10.5552069	45.5286501
17103	3	17	 Manerbio                                                                       	 POINT(10.1678179 45.3127827)	10.1678179	45.3127827
17104	3	17	 Marcheno                                                                       	 POINT(10.2521298 45.68015)	10.2521298	45.68015
17105	3	17	 Marmentino                                                                     	 POINT(10.2869605 45.7274033)	10.2869605	45.7274033
17106	3	17	 Marone                                                                         	 POINT(10.0977134 45.72235)	10.0977134	45.72235
17107	3	17	 Mazzano                                                                        	 POINT(10.3501095 45.4718896)	10.3501095	45.4718896
17108	3	17	 Milzano                                                                        	 POINT(10.2094216 45.2520861)	10.2094216	45.2520861
17109	3	17	 Moniga del Garda                                                               	 POINT(10.5337233 45.5157465)	10.5337233	45.5157465
17110	3	17	 Monno                                                                          	 POINT(10.3442691 46.1958166)	10.3442691	46.1958166
17111	3	17	 Monte Isola                                                                    	 POINT(10.0742051 45.6883171)	10.0742051	45.6883171
17112	3	17	 Monticelli Brusati                                                             	 POINT(10.1019276 45.6113677)	10.1019276	45.6113677
17113	3	17	 Montichiari                                                                    	 POINT(10.4031974 45.3570961)	10.4031974	45.3570961
17114	3	17	 Montirone                                                                      	 POINT(10.2491346 45.4232464)	10.2491346	45.4232464
17115	3	17	 Mura                                                                           	 POINT(10.3307888 45.6983956)	10.3307888	45.6983956
17116	3	17	 Muscoline                                                                      	 POINT(10.4680636 45.538444)	10.4680636	45.538444
17117	3	17	 Nave                                                                           	 POINT(10.2914796 45.5566938)	10.2914796	45.5566938
17118	3	17	 Niardo                                                                         	 POINT(10.3798113 45.9274758)	10.3798113	45.9274758
17119	3	17	 Nuvolento                                                                      	 POINT(10.3997269 45.5178357)	10.3997269	45.5178357
17120	3	17	 Nuvolera                                                                       	 POINT(10.3795119 45.5090405)	10.3795119	45.5090405
17121	3	17	 Odolo                                                                          	 POINT(10.3792639 45.6221579)	10.3792639	45.6221579
17122	3	17	 Offlaga                                                                        	 POINT(10.1029089 45.3527124)	10.1029089	45.3527124
17123	3	17	 Ome                                                                            	 POINT(10.1104727 45.6103746)	10.1104727	45.6103746
17124	3	17	 Ono San Pietro                                                                 	 POINT(10.342117 46.0096977)	10.342117	46.0096977
17125	3	17	 Orzinuovi                                                                      	 POINT(9.9480464 45.3543025)	9.9480464	45.3543025
17126	3	17	 Orzivecchi                                                                     	 POINT(9.9789581 45.3965385)	9.9789581	45.3965385
17127	3	17	 Ospitaletto                                                                    	 POINT(10.0855978 45.5377145)	10.0855978	45.5377145
17128	3	17	 Ossimo                                                                         	 POINT(10.2342124 45.9362711)	10.2342124	45.9362711
17129	3	17	 Padenghe sul Garda                                                             	 POINT(10.5147428 45.4890559)	10.5147428	45.4890559
17130	3	17	 Paderno Franciacorta                                                           	 POINT(10.0870571 45.5656297)	10.0870571	45.5656297
17131	3	17	 Paisco Loveno                                                                  	 POINT(10.2027395 46.0453841)	10.2027395	46.0453841
17132	3	17	 Paitone                                                                        	 POINT(10.4026686 45.5462922)	10.4026686	45.5462922
17133	3	17	 Palazzolo sull'Oglio                                                           	 POINT(9.8837032 45.5528738)	9.8837032	45.5528738
